rank,track_artist,peak,prev,streak,streams,track_name,artist_name
144,"MUSA REMIX
Blessd, CARABIN3, SVNTI",34,115.0,6,412474,MUSA REMIX,"Blessd, CARABIN3, SVNTI"
145,"No Me Conoce - Remix
JHAYCO, J Balvin, Bad Bunny",3,142.0,11,411550,No Me Conoce - Remix,"JHAYCO, J Balvin, Bad Bunny"
146,"MAMAXITA
El Americano 4KT, THE FAVORITES",109,129.0,8,410996,MAMAXITA,"El Americano 4KT, THE FAVORITES"
147,"Ven Devórame Otra Vez
Lalo Rodriguez",59,,1,408334,Ven Devórame Otra Vez,Lalo Rodriguez
148,"MIU MIU (feat. GeezyDee, CARABIN3)
Blessd, Kris R., Young Fatty, TURY, CARABIN3, GeezyDee",11,112.0,16,407806,"MIU MIU (feat. GeezyDee, CARABIN3)","Blessd, Kris R., Young Fatty, TURY, CARABIN3, GeezyDee"
149,"El Perdedor
Aventura",42,143.0,13,403918,El Perdedor,Aventura
150,"40 DE DICIEMBRE (feat. GeezyDee, CARABIN3)
Blessd, Kris R., Young Fatty, TURY, CARABIN3, GeezyDee",10,132.0,16,400842,"40 DE DICIEMBRE (feat. GeezyDee, CARABIN3)","Blessd, Kris R., Young Fatty, TURY, CARABIN3, GeezyDee"
151,"HOLLYWOOD
Peso Pluma, Estevan Plazola",70,150.0,52,398605,HOLLYWOOD,"Peso Pluma, Estevan Plazola"
152,"EL AMOR DE SU VIDA
Grupo Frontera, Grupo Firme",28,137.0,15,397270,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme"
153,"CHUCHA
TURY, CARABIN3",153,,1,397043,CHUCHA,"TURY, CARABIN3"
154,"FANTASÍA
ROA",77,134.0,43,391799,FANTASÍA,ROA
155,"Encantadora
Yandel",39,166.0,8,388993,Encantadora,Yandel
156,"WELCOME
El Americano 4KT, Tony Monta",144,173.0,4,388428,WELCOME,"El Americano 4KT, Tony Monta"
157,"QUE PRETENDES
J Balvin, Bad Bunny",4,156.0,5,385854,QUE PRETENDES,"J Balvin, Bad Bunny"
158,"Te Voy a Olvidar
Yeison Jimenez",86,123.0,7,385052,Te Voy a Olvidar,Yeison Jimenez
159,"Movimiento de Caderas
Rayo & Toby",22,158.0,3,380987,Movimiento de Caderas,Rayo & Toby
