rank,track_artist,peak,prev,streak,streams,track_name,artist_name,duration_ms,explicit,is_local,release_date,artist_id,track_id,duration_sec
101,"In the End
Linkin Park",10,113.0,113,88696,In the End,Linkin Park,216880,False,False,2000-10-24,6XyY86QOPPrYVGvF9ch6wz,60a0Rd6pjrkxjPbaKzXjfq,217
102,"Another Love
Tom Odell",4,89.0,268,88552,Another Love,Tom Odell,244360,True,False,2013-06-24,2txHhyCwHjUEpJjWrEyqyX,3JvKfv6T31zO0ini8iNItO,244
103,"Burlaci
Kabát",91,150.0,9,88418,Burlaci,Kabát,274150,False,False,2007-02-16,2f1Czzz5n4BX80U6cksGr9,7tiagBCHk5qcCFWaX7JQFP,274
104,"Tití Me Preguntó
Bad Bunny",50,50.0,3,87662,Tití Me Preguntó,Bad Bunny,243716,True,False,2022-05-06,4q3ewBCX7sLwd24euuV69X,1IHWl5LamUGEuP4ozKQSXZ,244
105,"Hannah Montana
Calin",1,120.0,61,87579,Hannah Montana,Calin,158607,False,False,2022-03-11,5lEkQtWa3UKlI1hj7sktcd,2sXnat46y10FtAbW2A0ira,159
106,"Já už vidím
BUKA",2,114.0,16,87181,Já už vidím,BUKA,120000,True,False,2025-11-12,5hXMMzNyqGj17MtUASdtnI,5MASkrYZha9TxRywbo0CzS,120
107,"Demo
BUKA",5,107.0,16,87144,Demo,BUKA,182160,False,False,2017-12-04,1YQd9PfvtPTkhFBvNrq4HJ,3rCte2rLaikSI6bRpCDolA,182
108,"Chains of Love
Charli xcx",108,193.0,2,86752,Chains of Love,Charli xcx,170211,False,False,2026-02-13,25uiPmTg16RbhZWAqwLBy5,77qLAmRzMPetmXywybpH15,170
109,"Fame is a Gun
Addison Rae",93,105.0,9,86747,Fame is a Gun,Addison Rae,183237,False,False,2025-06-06,4gvjmrtzydbMpyJaXUtwvP,7B3BwNecBhKvNwSMOOl7Gk,183
110,"Outside (feat. Ellie Goulding)
Calvin Harris, Ellie Goulding",88,108.0,9,86423,Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding",227266,False,False,2014-10-31,7CajNmpbOovFoOoasH2HaY,7MmG8p0F9N3C4AXdK6o6Eb,227
111,"Give Me Everything (feat. Nayer)
Pitbull, AFROJACK, Ne-Yo, Nayer",19,111.0,9,86354,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",252306,False,False,2011-06-17,0TnOYISbd1XYRBk9myaseg,4QNpBfC0zvjKqPJcyqBy9W,252
112,"We Are The People
Empire Of The Sun",56,98.0,9,85996,We Are The People,Empire Of The Sun,267373,False,False,2008-10-03,67hb7towEyKvt5Z8Bx306c,3zEN0ii6s4DHHBpnTp3RP7,267
113,"G WAGON
P T K",14,94.0,21,85837,G WAGON,P T K,157791,True,False,2023-05-25,0jeYkqwckGJoHQhhXwgzk3,53NZHEKV3oJx2PdEpGBhYg,158
114,"Můj sport
Robin Zoot, Hard Rico",20,26.0,6,85688,Můj sport,"Robin Zoot, Hard Rico",195428,True,False,2026-01-15,28oxY7ZfDt1BJFf8FVfpEh,7x6uQ4wMbxEn6mjGzfNCvg,195
115,"KSN
Yzomandias, P T K",2,116.0,67,85606,KSN,"Yzomandias, P T K",188571,True,False,2025-06-04,721o1Z0J6jQupyzLt9RnEk,2K4y6LbyUOr03ktqAaMZmD,189
116,"Habibi
STEIN27",1,130.0,9,85492,Habibi,STEIN27,146938,False,False,2023-08-25,2A3rmRL2kja5NoroAGdZPb,5VEXEXffwn8Tc4o45GDznd,147
117,"No Time (feat. Ektor)
Calin, Ektor",12,133.0,8,85092,No Time (feat. Ektor),"Calin, Ektor",122482,True,False,2024-12-06,5lEkQtWa3UKlI1hj7sktcd,2oVHIl6QBYy6bSbxTnc6Ee,122
