rank,track_artist,peak,prev,streak,streams,track_name,artist_name,duration_ms,explicit,is_local,release_date,artist_id,track_id,duration_sec
79,"Dracula - JENNIE Remix
Tame Impala, JENNIE",49,88.0,3,21216,Dracula - JENNIE Remix,"Tame Impala, JENNIE",209720.0,True,False,2026-02-06,5INjqkS1o8h1imAzPqGZBb,5yvVYFDUpbnjcnRBgjwTzM,210
80,"Ahki Ya Tareekh
Safaa Saad",13,91.0,43,21137,Ahki Ya Tareekh,Safaa Saad,369359.0,False,False,2024-10-24,48i3mDZOjCQqUHRtVRRD0D,2yjOEcmukC84C56uEoDn3k,369
81,"هانت العشرة
Laith Kamal",81,86.0,7,20921,هانت العشرة,Laith Kamal,262974.0,False,False,2018-11-18,70Gfi4viyxJXjKnwnB9U03,5T5DQeReUjWHTMRPJeI8ba,263
82,"Nope your too late i already died
wifiskeleton, i wanna be a jack-o-lantern",18,102.0,43,20760,Nope your too late i already died,"wifiskeleton, i wanna be a jack-o-lantern",90067.0,False,False,2024-10-22,0TvvDswOgvPbgSPK2RDf62,0hta2Lb2zKJ7kEnAEZEE3G,90
83,"What You Saying
Lil Uzi Vert",81,81.0,8,20624,What You Saying,Lil Uzi Vert,131729.0,False,False,2025-12-22,4O15NlyKLIASxsJ0PrXPfz,7cjoZVmWe2xsGR4wcXiV2v,132
84,"Ghartk El Donyia (2)
Farkd El Lourans",20,117.0,44,20579,Ghartk El Donyia (2),Farkd El Lourans,289413.0,False,False,2024-12-02,0jEOQyPsHBQD6YhFcNfLBk,0drVi1UxWlH70g2LkTrkUm,289
85,"A Little Death
The Neighbourhood",49,82.0,45,20511,A Little Death,The Neighbourhood,209706.0,False,False,2013-04-23,77SW9BnxLY8rJ0RciFqkHh,0pxPNTroZcxXA0w6IDgMQJ,210
86,"Timeless (feat Playboi Carti)
The Weeknd, Playboi Carti",4,64.0,74,20467,Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",256000.0,True,False,2025-01-31,1Xyo4u8uXC1ZmMpatF05PJ,0FIDCNYYjNvPVimz5icugS,256
87,"4 Raws
EsDeeKid",62,94.0,10,20433,4 Raws,EsDeeKid,146666.0,True,False,2025-06-20,0EyhkwP3UnwGFBy6xwKjSy,554qQSs9lpRVq6TlaaiIKT,147
88,"Judas
Lady Gaga",40,95.0,5,20277,Judas,Lady Gaga,249066.0,False,False,2011-01-01,1HY2Jd0NmPuamShAr6KMms,0QkWikH5Z3U0f79T9iuF6c,249
89,"505
Arctic Monkeys",19,84.0,215,19964,505,Arctic Monkeys,253586.0,False,False,2007-04-24,7Ln80lUS6He07XvHI8qqHH,58ge6dfP91o9oXMzq3XkIS,254
90,"I Wanna Be Yours
Arctic Monkeys",4,75.0,195,19860,I Wanna Be Yours,Arctic Monkeys,183956.0,False,False,2013-09-09,7Ln80lUS6He07XvHI8qqHH,5XeFesFbtLpXzIVDNQP22n,184
91,"Espresso
Sabrina Carpenter",1,77.0,98,19771,Espresso,Sabrina Carpenter,175459.0,True,False,2024-08-23,74KM79TiuVKeVCqs8QtB0B,2HRqTpkrJO5ggZyyK6NPWz,175
92,"Softcore
The Neighbourhood",8,85.0,26,19764,Softcore,The Neighbourhood,206280.0,False,False,2018-11-02,77SW9BnxLY8rJ0RciFqkHh,2K7xn816oNHJZ0aVqdQsha,206
93,"Cigarettes out the Window
TV Girl",54,106.0,121,19638,Cigarettes out the Window,TV Girl,198960.0,False,False,2016-02-25,0Y6dVaC9DZtPNH4591M42W,6QeYSvYqYUsfBzsApbjDHO,199
94,"Shloun Tansa (2)
Ahmed Raaed",94,114.0,10,19593,Shloun Tansa (2),Ahmed Raaed,222052.0,False,False,2024-11-29,6r8uQkVbaBeHa9ieT01Dzr,3lAtzbZAjkoKaOTF2bCnAF,222
95,"Alak Alak
Hassan El Rassam",2,73.0,72,19361,Alak Alak,Hassan El Rassam,319399.0,False,False,2000,6nJJCgVQZCwUDgKsIwWNjM,5okjGjbI5S9GON1fM0delO,319
96,"K.
Cigarettes After Sex",28,97.0,196,19340,K.,Cigarettes After Sex,319560.0,False,False,2017-06-09,1QAJqy2dA3ihHBFIHRphZj,2xGjfbXZnI8uQDhukoQURQ,320
97,"One Dance
Drake, Wizkid, Kyla",66,71.0,23,19302,One Dance,"Drake, Wizkid, Kyla",173986.0,False,False,2016-05-06,3TVXtAsR1Inumwj472S9r4,1zi7xx7UVEFkmKfv06H8x0,174
98,"Midnight Sun
Zara Larsson",98,100.0,4,19248,Midnight Sun,Zara Larsson,189898.0,False,False,2025-09-25,1Xylc3o4UrD53lo9CvFvVg,1qRV1dKLOfH1s00b9J2LUQ,190
99,"Headlock
Imogen Heap",12,105.0,13,19141,Headlock,Imogen Heap,215338.0,False,False,2005,6Xb4ezwoAQC4516kI89nWz,63Pi2NAx5yCgeLhCTOrEou,215
100,"يامطوع
حامد الضبعان",100,,1,19097,يامطوع,حامد الضبعان,164200.0,False,False,2015-09-14,2xm7HBnIhim41jAYYbFR3x,14HqQcCFbBKeWsFnydXS4x,164
101,"Ashtagna Ya Halw
Tarab Yanbaawey",51,174.0,2,18911,Ashtagna Ya Halw,Tarab Yanbaawey,407161.0,False,False,2020-09-03,1nrgm9l6OrnDED4PV7IXIm,6I6BlgkI3kxRYcwjIoVka7,407
102,"Starboy
The Weeknd, Daft Punk",7,78.0,221,18850,Starboy,"The Weeknd, Daft Punk",230453.0,True,False,2016-11-25,1Xyo4u8uXC1ZmMpatF05PJ,7MXVkk9YMctZqd1Srtv4MB,230
103,"Wedding
Muhammad Al Muqit",44,,1,18848,Wedding,Muhammad Al Muqit,178960.0,False,False,2018-10-19,4kpoYPOSgCl2jYvCm6Cp05,2oEY5ZzS9cWS5KhATuHL8h,179
104,"No Surprises
Radiohead",78,107.0,35,18848,No Surprises,Radiohead,229120.0,False,False,1997-05-28,4Z8W4fKeB5YxbusRsdQVPb,10nyNJ6zNy2YVYLrcwLccB,229
105,"El Hob Gany
TUL8TE",5,35.0,21,18806,El Hob Gany,TUL8TE,241212.0,False,False,2025-10-02,5QKGejJMncXUNUb9pUFbEf,67yheG887FPQXlPRNmoXqz,241
106,"Asbir Ruwhi
Muhammad Abdul Jabbar",58,92.0,10,18673,Asbir Ruwhi,Muhammad Abdul Jabbar,307513.0,False,False,2020-03-16,5fMgURSyarojCEH6DFZ8D6,6LkSAm79jIS0Ovx1mZghzE,308
107,"We Don't Talk Anymore (feat. Selena Gomez)
Charlie Puth, Selena Gomez",49,83.0,24,18619,We Don't Talk Anymore (feat. Selena Gomez),"Charlie Puth, Selena Gomez",217706.0,False,False,2015-11-05,6VuMaDnrHyPL1p4EHjYLi7,54PbBpquVfhfrwRwvjSXbI,218
108,"nuts
Lil Peep, rainy bear",108,184.0,2,18560,nuts,"Lil Peep, rainy bear",85360.0,True,False,2015-12-02,2kCcBybjl3SAtIcwdWpUe3,4k3xDpAdBuM17mNNHhOZkK,85
109,"The Less I Know The Better
Tame Impala",91,99.0,13,18417,The Less I Know The Better,Tame Impala,216320.0,True,False,2015-07-17,5INjqkS1o8h1imAzPqGZBb,6K4t31amVTZDgR3sKmwUJJ,216
110,"NO BATIDÃO
ZXKAI, slxughter",110,134.0,17,18396,NO BATIDÃO,"ZXKAI, slxughter",107933.0,True,False,2025-09-05,5tIkxADHN80ca0K6HCpWIt,72YttnPRxyHe8zCG50jYhj,108
111,"Creep
Radiohead",111,129.0,30,18251,Creep,Radiohead,238640.0,True,False,1993-02-22,4Z8W4fKeB5YxbusRsdQVPb,70LcF31zb1H0PyJoS1Sx1r,239
112,"Jabha L'Nafsoh (Trauma)
Klash",89,89.0,3,18250,Jabha L'Nafsoh (Trauma),Klash,278653.0,True,False,2026-01-03,576Qg5nTQ5fVCFaSYrvKdw,0IvR8BDwUB08kmoXLTmx9w,279
113,"ارجع علينا
علي حاتم",113,121.0,11,18109,ارجع علينا,علي حاتم,287216.0,False,False,2013-05-03,4MlczWxXyrZvwEP7W2nOin,20IgyjZCkaLFXqXERnN5tq,287
114,". مصري حزين , جه عليا بخساره وسبب لي وجع واذيه , باقية له فرصة
سلو اف ام",93,111.0,5,18088,". مصري حزين , جه عليا بخساره وسبب لي وجع واذيه , باقية له فرصة",سلو اف ام,245160.0,False,False,2025-12-20,7vzYMnKb4TkYc5VIHyTZOJ,2rEuLrnlHhLeAaBuGFY1zj,245
115,"Matat Al Heneyah
Asaad Hussain",102,128.0,6,17944,Matat Al Heneyah,Asaad Hussain,152063.0,False,False,2019-06-15,7Jpn1rQ5fzrRAua5HaepjJ,0Cs9HY0HW5uULViEpXnJDI,152
116,"No Pole
Don Toliver",33,108.0,70,17791,No Pole,Don Toliver,187613.0,True,False,2023-02-28,4Gso3d4CscCijv0lmajZWs,0eaVIYo2zeOaGJeqZ5TwYz,188
117,"زعلان
Sabah Mahmod",26,126.0,15,17768,زعلان,Sabah Mahmod,227683.0,False,False,2014-02-03,6DPTJXd1omQ1oTiR1Vy9CZ,3vrLO8JCrZUyPhsxbdyyTz,228
118,"Habeby Baeny Lak Damaa
Qasim Alsultan",118,,1,17712,Habeby Baeny Lak Damaa,Qasim Alsultan,258454.0,False,False,2009-07-27,0nzvKMw8qlFzWIUq7aNhPL,42HETXMG4PwLo5oa3hoYhi,258
119,"GOZALO
Ariis",107,112.0,7,17695,GOZALO,Ariis,113513.0,False,False,2025-09-26,09cKncAQn28NqTUORLMwSR,7hl1REazG2eMQwYLEsMhhz,114
120,"Najma | نجمة
Bessan Ismail",120,,1,17630,Najma | نجمة,Bessan Ismail,157214.0,False,False,2025-12-26,3D19Q7vcrQ8iCeSNcrQpAB,6LN0mwRqIC9RAUqLXUUCdA,157
121,"Montagem Supersonic
KHAOS, Jmilton, Mc Jajá",25,139.0,3,17604,Montagem Supersonic,"KHAOS, Jmilton, Mc Jajá",87816.0,True,False,2025-07-04,3SENePgknpJt3DvLK2JAfZ,2r2vr5ujMEZN9hJzwwc6Jk,88
122,"Futile Devices (Doveman Remix)
Sufjan Stevens",122,179.0,4,17265,Futile Devices (Doveman Remix),Sufjan Stevens,135443.0,False,False,2017-11-03,4MXUO7sVCaFgFjoTI5ox5c,5vTSnZTmS1gMiWuA9kDE19,135
123,"متى نقدر على فرقاكم - MSH Remix
AKSIYAT Studio, MSH",123,171.0,7,17205,متى نقدر على فرقاكم - MSH Remix,"AKSIYAT Studio, MSH",198898.0,False,False,2025-09-27,2hPkJvmNUMxLH0lz3fJUbv,5ewAJC7GLvXNw1GUYhVRYu,199
124,"كنت ميتاً
موسى العميرة",52,,1,17164,كنت ميتاً,موسى العميرة,167107.0,False,False,2014-11-11,3dW0TwrbCdU7qkPuXIvLQy,2D7DJX6W4slA5TK82TeqvW,167
125,"Ya Kothor
Nancy Ajram",38,87.0,15,17161,Ya Kothor,Nancy Ajram,309360.0,False,False,2010-01-01,0LnHdW6HMPoOlNdhG3DHjE,4TG1YjQiJQOUUocfwa5RHv,309
126,"بوس
ابراهيم البندكاري",97,152.0,34,17045,بوس,ابراهيم البندكاري,317204.0,False,False,2014-03-16,0OuX5XYQTXq9S7LUd5JKfh,6GwqmeAv76WbU2eXBqPgK4,317
127,"Man I Need
Olivia Dean",126,147.0,4,16972,Man I Need,Olivia Dean,184000.0,False,False,2025-08-15,00x1fYSGhdqScXBRpSj3DW,1qbmS6ep2hbBRaEZFpn7BX,184
128,"Tití Me Preguntó
Bad Bunny",67,67.0,2,16884,Tití Me Preguntó,Bad Bunny,243716.0,True,False,2022-05-06,4q3ewBCX7sLwd24euuV69X,1IHWl5LamUGEuP4ozKQSXZ,244
129,"Die On This Hill
SIENNA SPIRO",129,,1,16868,Die On This Hill,SIENNA SPIRO,217008.0,False,False,2025-10-10,02gSuSAWEdWa5UOvqzjX6v,2gYTC8DsplN3RNdpdBcCOQ,217
130,"Golden
HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",8,162.0,35,16844,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",194607.0,False,False,2025-06-20,2yNNYQBChuox9A5Ka93BIn,1CPZ5BxNNd0n0nF4Orb9JS,195
131,"Not Allowed
TV Girl",29,161.0,4,16742,Not Allowed,TV Girl,167864.0,True,False,2016-02-25,0Y6dVaC9DZtPNH4591M42W,3IznIgmXtrUaoPWpQTy5jB,168
132,"Esmaa Alhagega
Slow Moe",2,93.0,12,16679,Esmaa Alhagega,Slow Moe,259028.0,False,False,2025-11-30,5ws4gBwkGLUzjVxhvw4Kwd,2wtF7gIR51J7ZFfsuDISjb,259
133,"Boys Don't Cry - Single Version
The Cure",133,,1,16606,Boys Don't Cry - Single Version,The Cure,157533.0,False,False,1979-05-11,7bu3H8JO7d0UbMoVzbo70s,4dneV7C1yDt9UtyxrQY375,158
134,"Hram Elayk
Ibrahem Bandkare",59,146.0,28,16535,Hram Elayk,Ibrahem Bandkare,288920.0,False,False,2014-03-14,6popUOiRiWpgHzTCeQsqVq,5UxJFkAlxy6igDjQmI6wDa,289
135,"Tahanan
El Manu",135,,1,16523,Tahanan,El Manu,195428.0,False,False,2025-11-14,1r2yCpK3TvWvkZQ2vFhDF0,0JO9VhYHF6EI0KSw9xLI6A,195
136,"3en B 3en
Husam Al Rassam",50,118.0,11,16513,3en B 3en,Husam Al Rassam,294475.0,False,False,2013-12-21,4WSDfufVR7neAAJngREPth,3lKmfekRfASOAKubOIBcSy,294
137,"يعني المن اني اضحي وانقهر ، اني ذاك الطيب اللي كله وفا - تعديل مميز - اهملتك
اهملتك FM",53,138.0,12,16485,يعني المن اني اضحي وانقهر ، اني ذاك الطيب اللي كله وفا - تعديل مميز - اهملتك,اهملتك FM,245054.0,False,False,2025-06-06,0F3SJAhBK0Fe7u9F6E6P3Z,0vpyMHtB7sJCZcxbsznStC,245
138,"Dracula
Tame Impala",53,159.0,3,16469,Dracula,Tame Impala,209720.0,True,False,2026-02-06,5INjqkS1o8h1imAzPqGZBb,5yvVYFDUpbnjcnRBgjwTzM,210
139,"Lovers Rock
TV Girl",71,109.0,13,16436,Lovers Rock,TV Girl,213920.0,False,False,2014-06-05,0Y6dVaC9DZtPNH4591M42W,6dBUzqjtbnIa1TwYbyw5CM,214
140,"The Way of the Tears
Muhammad Al Muqit",48,,1,16428,The Way of the Tears,Muhammad Al Muqit,265346.0,False,False,2018-10-12,4kpoYPOSgCl2jYvCm6Cp05,3AptfCpuLZ9shA1sAluj7w,265
141,"The Color Violet
Tory Lanez",21,123.0,32,16413,The Color Violet,Tory Lanez,226466.0,False,False,2021-12-10,2jku7tDXc6XoB6MO2hFuqg,3azJifCSqg9fRij2yKIbWz,226
142,"Loving Machine
TV Girl",142,189.0,2,16383,Loving Machine,TV Girl,227000.0,False,False,2016-02-25,0Y6dVaC9DZtPNH4591M42W,7JEzAlwHhCD2M1cYE6BeqJ,227
143,"Life Goes On
BTS",1,,1,16371,Life Goes On,BTS,207481.0,False,False,2020-11-20,3Nrfpe0tUJi4K4DXYWgMUX,5FVbvttjEvQ8r2BgUcJgNg,207
144,"Ala Einak Ya Tager
Heba Masaod",48,137.0,10,16362,Ala Einak Ya Tager,Heba Masaod,360124.0,False,False,1993-09-02,3903jYgLlkNlbUeCjr3whb,2uhDW8RhOIFwjWRDTt2XrY,360
145,"I Don't Know - Radio Mix
Erika",82,165.0,4,16300,I Don't Know - Radio Mix,Erika,201400.0,False,False,2003-05-29,5N9lpSK39RSCDkLxPNH4KC,5t1QXsY6FNn42RGHiETiKD,201
146,"Anqad albuyut Altiynia
Troup",146,,1,16253,Anqad albuyut Altiynia,Troup,179374.0,False,False,2024-01-08,6fD0TGfVsXoS2QKrRwLiSo,408yp0MRiqzrqfLIfW0f6O,179
147,"يا عين امك
عبدالله ابو شعر",10,113.0,15,16183,يا عين امك,عبدالله ابو شعر,266590.0,False,False,2025-07-12,2u4FyhPFpnuZjx0mYZhdm6,7pz0gzeUrBv4Yfx9jAHYbB,267
148,"انساني
Humam Ibrahim",143,183.0,2,16116,انساني,Humam Ibrahim,267520.0,False,False,2018-06-18,5G8jeOHN04AHRt5Ln3kbX4,4nXfCicpPeqeDXATgBbqlk,268
149,"Les
Childish Gambino",149,172.0,5,16068,Les,Childish Gambino,317293.0,True,False,2011-11-15,73sIBHcqh3Z3NyqHKZ7FOL,7ghKr0pCYyPPyp7t1FH8k4,317
150,"Heavenly
Cigarettes After Sex",45,127.0,130,15906,Heavenly,Cigarettes After Sex,286773.0,False,False,2019-10-25,1QAJqy2dA3ihHBFIHRphZj,5E02BgqYNN9VzafXrYP6Np,287
151,"Faded
Alan Walker",11,188.0,2,15873,Faded,Alan Walker,212106.0,False,False,2018-12-14,7vk5e3vY1uw9plTHJAMwjN,698ItKASDavgwZ3WjaWjtz,212
152,"Sparks
Coldplay",78,158.0,32,15836,Sparks,Coldplay,227093.0,False,False,2000-07-10,4gzpq5DPGxSnKTe4SA8HAU,7D0RhFcb3CrfPuTJ0obrod,227
153,"Sert Hash Any Mahamk
Mustafa Al Sumary",153,192.0,6,15810,Sert Hash Any Mahamk,Mustafa Al Sumary,275826.0,False,False,2014,4pai5jsDkluQXAWTSLz0yh,3Ji0IF0n03uZ6rKsAbPxSd,276
154,"مافي نوم (feat. LOZY)
DEE PRODUCTION, LOZY",122,140.0,7,15784,مافي نوم (feat. LOZY),"DEE PRODUCTION, LOZY",120000.0,False,False,2025-11-12,1lzOr9GbqOQs0ElwEtgj66,7CVjgRZzjPFafsWECCjLl1,120
155,"Erjaa
Abas Ibrahim",51,,1,15780,Erjaa,Abas Ibrahim,239792.0,False,False,2016-02-17,6XtVqBxbGOY8F8vl0tTIYh,5wyEU6f2liuYFYBmWqoDnK,240
156,"Let Me Love You
DJ Snake, Justin Bieber",64,110.0,17,15733,Let Me Love You,"DJ Snake, Justin Bieber",205946.0,False,False,2016-08-05,540vIaP2JwjQb9dm3aArA4,0lYBSQXN6rCTvUZvg9S0lU,206
157,"Warqa
Saif Amer",2,150.0,40,15731,Warqa,Saif Amer,193515.0,False,False,2019-08-09,748f0zL5X2KNapx8K93SUq,7hO4FVqKF2nsSXTtPqLsaR,194
158,"Bel Salamah
Haneen Haddad",45,160.0,14,15724,Bel Salamah,Haneen Haddad,305386.0,False,False,2015-05-23,2QH0VdXps2aAiZxirsAjLO,47gSpVm27RvYvprnih5vg3,305
159,"Summertime Sadness
Lana Del Rey",8,116.0,188,15687,Summertime Sadness,Lana Del Rey,264773.0,False,False,2011-01-01,00FQb4jTyendYWaN8pK0wa,0B4jcZKVz3jb0rhivYq54d,265
160,"ما تبت
Khaled AlHaneen",18,163.0,52,15645,ما تبت,Khaled AlHaneen,340192.0,False,False,2014-04-11,1JUDMlJogaEcAsIEn6X13E,3dygbYXKwcqOQtqctzq9rs,340
161,"All The Stars (with SZA) - From ""Black Panther: The Album""
Kendrick Lamar, SZA",7,98.0,66,15612,"All The Stars (with SZA) - From ""Black Panther: The Album""","Kendrick Lamar, SZA",,unknown,unknown,unknown,unknown,unknown,
