rank,track_artist,peak,prev,streak,streams,track_name,artist_name,duration_ms,explicit,is_local,release_date,artist_id,track_id,duration_sec
124,"Fame is a Gun
Addison Rae",64,82.0,8,12755,Fame is a Gun,Addison Rae,183237,False,False,2025-06-06,4gvjmrtzydbMpyJaXUtwvP,7B3BwNecBhKvNwSMOOl7Gk,183
125,"На посту
Платина, LIL VAN",125,,1,12736,На посту,"Платина, LIL VAN",120020,True,False,2026-02-20,4TzGOY9RpErzedN02w8Boh,33j3wQR7xLq6eBV271j5xk,120
126,"Turbo (Majestic)
Big Baby Tape",5,126.0,81,12641,Turbo (Majestic),Big Baby Tape,175610,True,False,2024-08-09,5NMwoStnfHT4LdETlJSwDT,6rOHlBLsBXzJx2k9ZROzEq,176
127,"Nope your too late i already died
wifiskeleton, i wanna be a jack-o-lantern",49,107.0,43,12617,Nope your too late i already died,"wifiskeleton, i wanna be a jack-o-lantern",90067,False,False,2024-10-22,0TvvDswOgvPbgSPK2RDf62,0hta2Lb2zKJ7kEnAEZEE3G,90
128,"Сломана
Baby Melo, FADE031",8,133.0,55,12575,Сломана,"Baby Melo, FADE031",143294,False,False,2025-02-07,72c2wcAnsUn4VlXiN1uDOs,4OjB6FkYwCeWqsSpTFF7O9,143
129,"ПОРНХАБ КРИСМАС КЛАБ
Poshlaya Molly",44,122.0,80,12567,ПОРНХАБ КРИСМАС КЛАБ,Poshlaya Molly,246743,True,False,2018-11-23,0xByDfltDVpk6LDsUMHyI2,5jgFvROeP9DlLl9dMHQEtw,247
130,"Нимфоманка
Monetochka",37,117.0,52,12533,Нимфоманка,Monetochka,160886,False,False,2018-05-25,0yp6xP5xe1qarfugfTixOK,5Ni187gYCgJG90rGfMX7CY,161
131,"Вдыхаю
Юпи",83,120.0,16,12532,Вдыхаю,Юпи,94581,True,False,2024-12-25,1ZrJxKCLNjqk4B73SoR7PN,6unJb2djvdUb2MBAaaHM3J,95
132,"Dracula - JENNIE Remix
Tame Impala, JENNIE",41,112.0,3,12435,Dracula - JENNIE Remix,"Tame Impala, JENNIE",209720,True,False,2026-02-06,5INjqkS1o8h1imAzPqGZBb,5yvVYFDUpbnjcnRBgjwTzM,210
133,"Who (Shibuyakei Remix)
Jimin",7,129.0,2,12324,Who (Shibuyakei Remix),Jimin,166809,False,False,2024-07-23,1oSPZhvZMIrWW5I41kPkkY,1PNdJibg1adHD1pTpYBfGc,167
134,"Christmas Tree
V",119,119.0,3,12291,Christmas Tree,V,209946,False,False,2021-12-24,3JsHnjpbhX4SnySpvpa9DK,186NCtNk1tUYS7c2DxgJ7O,210
135,"sil2nt hill
auratoshi",71,131.0,37,12266,sil2nt hill,auratoshi,117816,False,False,2025-01-03,05xlOZ63adQrS2Y84Ojo6U,5vBMfv4r9a6APlMOMmulDZ,118
136,"Фонари
Gorod 312",28,130.0,56,12266,Фонари,Gorod 312,173080,False,False,2006-04-25,3gmRhbUWDRrYqk6EHnckrA,2K373m3ampRHhiR1x5NfBk,173
137,"питер паркер
madk1d",46,128.0,48,12244,питер паркер,madk1d,119062,False,False,2024-05-24,1Q5COYHgA7ch0y3HqCNgwt,6FvlCgtlMs2lfIYT4jaBcY,119
138,"Батареи
Nervy",26,139.0,25,12200,Батареи,Nervy,193253,False,False,2012-05-22,10oSboDn5ncLNjjFIgJXm6,0Oj8rpo6eiGvJmnLs4ZrkH,193
139,"Плохая Сука
GONE.Fludd",31,135.0,53,12134,Плохая Сука,GONE.Fludd,128081,True,False,2021-06-04,0ohUvVskERzK18bvWXFEqi,7GQY5kKP1uZGWSvZ5tOxsN,128
140,"Официантка
Папин Олимпос",7,125.0,11,12113,Официантка,Папин Олимпос,225201,True,False,2019-08-23,6St8JkGHB8v3qtD7Srg6PH,3jYcBFmJKukw5vRfQJQENe,225
141,"таб***ки
голодный",99,164.0,7,12035,таб***ки,голодный,98224,False,False,2025-03-28,3cJOMPrUIQg5bbSfEzm9AJ,226f8Xp57S5smoh4UbdSgQ,98
142,"Малиновый рассвет
Endspiel",43,124.0,71,11936,Малиновый рассвет,Endspiel,233560,True,False,2023-08-25,35m8HjyHmGQxAKfIBVHZpF,1GS1TAA8zc5oGiYE1z9Q53,234
143,"СЕЙЧАС
NEWLIGHTCHILD",15,134.0,24,11832,СЕЙЧАС,NEWLIGHTCHILD,99216,True,False,2023-07-21,6OYItdfhVXpz16ZvpFq7Uh,4oi4zOkiJ0x2D9WTTbrPWI,99
144,"Красавица
ЯРЧЕ СОЛНЦА",91,143.0,12,11748,Красавица,ЯРЧЕ СОЛНЦА,209352,True,False,2023-03-31,2sh3ikT2XtHlal2uzZESyJ,0vERO6NMUfVUTeUP29ALp1,209
145,"Ослепительна
KSB muzic",97,123.0,8,11548,Ослепительна,KSB muzic,179495,True,False,2025-07-11,7MC56NMQNbDk2Xwwc9Wt4p,3DH6xxxA7QAHFtGb7lv1Ft,179
146,"Feel Good Inc.
Gorillaz, De La Soul",97,142.0,30,11544,Feel Good Inc.,"Gorillaz, De La Soul",222640,False,False,2005-05-23,3AA28KZvwAUcZuOKwyblJQ,0d28khcov6AiegSCpG5TuT,223
147,"Мало тебя
SEREBRO",78,138.0,42,11539,Мало тебя,SEREBRO,225460,False,False,2016-05-27,1Ulwacsns9Me7dz4OVwkiQ,0nlAuSXPTsT3ws2zeNzI7K,225
148,"Bring Me To Life
Evanescence",143,146.0,17,11458,Bring Me To Life,Evanescence,235893,False,False,2003-03-04,5nGIFgo0shDenQYSE0Sn7c,0COqiPhxzoWICwFCS4eZcp,236
149,"TOKYO
SQWOZ BAB",7,,1,11444,TOKYO,SQWOZ BAB,160824,True,False,2025-02-21,5U2ISoieRzT6TaqiXumcXl,7MjpBQViz7f1133ni9psvu,161
150,"Живая вода
Husky",148,,1,11414,Живая вода,Husky,185637,False,False,2025-11-28,2nAUHbKI7TZShUwFpk6G08,3UESXHR0xmFsHH5TpgXlzO,186
151,"Случайно Наступил На Шприц
VILLIAN",66,,1,11392,Случайно Наступил На Шприц,VILLIAN,94054,True,False,2025-08-29,4UsmVGTdKwCWC0B86P6N7L,1NBqydK4SvBO8FoIbwAM22,94
152,"Буду твоим пёсиком
Poshlaya Molly",88,151.0,53,11315,Буду твоим пёсиком,Poshlaya Molly,196340,True,False,2018-01-12,0xByDfltDVpk6LDsUMHyI2,3peGvpKhK1lBmvk8WdY8N5,196
153,"Замигает свет
KENTUKKI",32,163.0,4,11312,Замигает свет,KENTUKKI,233816,True,False,2021-09-24,6ZABFsOXu6JmKCmmV0yauD,1zFKRGiQpMEYoVgm0VM8A7,234
154,"Поезда
Женя Трофимов, Комната культуры",9,155.0,111,11296,Поезда,"Женя Трофимов, Комната культуры",179540,False,False,2023-11-28,3JYowG5k65ROJjN5PXx9Ce,3DoKepDy2hXhtWizxMszJS,180
155,"целую тебя
CUPSIZE",56,156.0,22,11276,целую тебя,CUPSIZE,129427,False,False,2023-09-29,6piaRBSk79hfoHINy7DMGO,7hrAs40pKmU5eBzbKAJp3A,129
156,"Ты не такая
Valentin Strykalo",111,160.0,2,11257,Ты не такая,Valentin Strykalo,237734,False,False,2013-10-20,2zYmwYLeJvcr8vRQe5pQRa,2SQCGwe0sOk1wdqhP5xUbi,238
157,"Утро
Дайте танк (!)",33,148.0,6,11223,Утро,Дайте танк (!),147000,False,False,2016-04-24,6iQqWcDg92kre5ykFLwqD8,0aKl63MnUIVKkXlVtp2vLr,147
158,"ИСКАЛА
Zemfira",75,140.0,26,11221,ИСКАЛА,Zemfira,214000,False,False,2000-03-28,6oO3QiWdVj5FZQwbdRtsRh,3NHSz1GyC5IeK1soZSjIIX,214
159,"Dracula
Tame Impala",133,162.0,3,11212,Dracula,Tame Impala,205308,True,False,2025-10-17,5INjqkS1o8h1imAzPqGZBb,1NXbNEAcPvY5G1xvfN57aA,205
160,"Never Broke Again
xxxmanera",2,161.0,8,11201,Never Broke Again,xxxmanera,108068,True,False,2022-04-08,0hAEtx2GQLtMTJj8qycHRr,21LIoC4ZxT3F8xq9gidNbX,108
161,"unhappy
s0rrow",161,,1,11195,unhappy,s0rrow,98149,False,False,2025-12-25,1UNYYQRaWX6QADIJufgNLh,2wa1o5Qnt8aqMcoIB471oY,98
162,"Кукла колдуна
Korol i Shut",5,175.0,5,11178,Кукла колдуна,Korol i Shut,203920,False,False,1999-01-01,0qc4X567Fs1DUbQ7bS2XSJ,10tFOs5trIbxcBPbLe5nF4,204
163,"Спать с тобой
itzice",163,,1,11134,Спать с тобой,itzice,129306,True,False,2025-11-14,1xLo8wsLW8HaHpiHQ3031Q,2h16t48cwEHeJ9MRf4vsBv,129
164,"Кухни
Бонд с кнопкой",5,144.0,41,11102,Кухни,Бонд с кнопкой,140800,False,False,2025-02-27,2JrtkA0Z0JxBfEmxL25cP6,69zCrlRTLn4sLeU4fJOzmE,141
165,"Маленький
Дайте танк (!)",97,152.0,8,11092,Маленький,Дайте танк (!),244784,False,False,2013-01-07,6iQqWcDg92kre5ykFLwqD8,338H74m9VIvmEByCOu8RP7,245
166,"Лирика
Sektor Gaza",126,154.0,23,11062,Лирика,Sektor Gaza,260266,True,False,1993,4W4XLF8i9cHVqwASg8Kqv6,2cMPBRVDmZL48phGwYWXPE,260
167,"Poker Face
Lady Gaga",87,145.0,11,11052,Poker Face,Lady Gaga,237200,True,False,2008-01-01,1HY2Jd0NmPuamShAr6KMms,5R8dQOPq8haW94K7mgERlO,237
168,"Небо поможет нам
Max Korzh",98,,1,10992,Небо поможет нам,Max Korzh,208640,False,False,2013-01-15,5meD8C7oGK5yUEY2T7ZZ7W,2JbOwPPXejbYYzantCrMRG,209
169,"Взаправду / awake
russianmafiaextra",132,132.0,4,10985,Взаправду / awake,russianmafiaextra,117985,True,False,2025-09-08,0HPsQjYD6LzUmy9rD04Q6t,2v8rMcb9q8cH9DiTj3BnHY,118
170,"Slow Dance (feat. Sofia Carson)
Jimin, Sofia Carson",7,167.0,2,10923,Slow Dance (feat. Sofia Carson),"Jimin, Sofia Carson",188399,False,False,2024-07-19,1oSPZhvZMIrWW5I41kPkkY,3d2bsbugow8JiNvuaRupFH,188
171,"Faint
Linkin Park",117,176.0,7,10856,Faint,Linkin Park,162106,False,False,2003-03-25,6XyY86QOPPrYVGvF9ch6wz,4Yf5bqU3NK4kNOypcrLYwU,162
172,"TryToFriend
FORTUNA 812",11,184.0,2,10822,TryToFriend,FORTUNA 812,112423,True,False,2023-12-18,4anb8rmk0xipuQP6QZ5IlH,4aRvnITLcGFWKBbjN6XFVr,112
173,"Мотылёк
Max Korzh",70,168.0,4,10773,Мотылёк,Max Korzh,236878,False,False,2013-10-21,5meD8C7oGK5yUEY2T7ZZ7W,3tGcfXzjfMMKW4nZbfdD5H,237
174,"Тело - убийца
Игнатий Винтуров",104,153.0,8,10772,Тело - убийца,Игнатий Винтуров,173040,False,False,2025-12-05,57YgeohDkbDOIrH9hOjDkS,3mwHmCxMATylKp2ELRGrv0,173
175,"Голая
Gradusy",153,195.0,2,10737,Голая,Gradusy,247358,False,False,2011-01-01,4TyLwoVkM8ubyuiIxtVJ9E,2qViDj3LbJet516NALEznz,247
176,"мальчик
кис-кис",5,180.0,4,10731,мальчик,кис-кис,182410,False,False,2019-09-13,4jIvmo6hfAQ04NSOWPVVA3,5jib643FzfmJkxlTyzc67N,182
177,"loser club
wifiskeleton, aeter",177,,1,10724,loser club,"wifiskeleton, aeter",81052,True,False,2024-06-05,0TvvDswOgvPbgSPK2RDf62,2NZueN792gbgxi115MywKf,81
178,"Больше, чем ближе
NAVAI",178,,1,10715,"Больше, чем ближе",NAVAI,216647,False,False,2026-02-13,73VKEgMtKpysM3ITNxkXDa,5l69g0Zb6n7EKHMMjp0ebS,217
179,"I Hate Everything About You
Three Days Grace",126,169.0,7,10708,I Hate Everything About You,Three Days Grace,231480,False,False,2003-04-19,2xiIXseIJcq3nG7C8fHeBj,0M955bMOoilikPXwKLYpoi,231
180,"Sonne
Rammstein",16,157.0,8,10681,Sonne,Rammstein,272440,False,False,2001-04-02,6wWVKhxIU2cEi0K81v7HvP,4w3R0GZ2rScJMKlgPJzHRq,272
181,"We Are The People
Empire Of The Sun",159,159.0,5,10672,We Are The People,Empire Of The Sun,267373,False,False,2008-10-03,67hb7towEyKvt5Z8Bx306c,3zEN0ii6s4DHHBpnTp3RP7,267
182,"Ламбада
T-Fest, Skryptonite",50,178.0,11,10670,Ламбада,"T-Fest, Skryptonite",198124,True,False,2017-03-08,01lZudgXsojt5TBHuygB8r,7FuvJwX4VDPE0bAIq9tfbP,198
183,"I Got Love
MiyaGi & Endspiel, Rem Digga",64,165.0,12,10661,I Got Love,"MiyaGi & Endspiel, Rem Digga",276687,False,False,2016-09-09,6L5bLEtpxwd0KOdOr3gtW4,43wgyQXc2M9KmTDUqVzugM,277
184,"Весь этот мир
Русский размер",83,186.0,9,10536,Весь этот мир,Русский размер,224413,False,False,2000,4gWwmEIuZFUTKMuYpGwgwg,5PW7qWm6MySmkiKaB7soeS,224
185,"болен
dope17, mapt0v",11,171.0,46,10531,болен,"dope17, mapt0v",87673,True,False,2024-09-06,4RsF5SpJb2R481UMri1VT3,4HiXhD2daY4ca5nr977V4e,88
186,"Ты разбила папину машину
Poshlaya Molly",118,174.0,6,10521,Ты разбила папину машину,Poshlaya Molly,212554,True,False,2020-02-18,0xByDfltDVpk6LDsUMHyI2,5cFP1DcrvV4vS9gof253Wi,213
187,"Вахтерам
Boombox",122,,1,10474,Вахтерам,Boombox,240680,False,False,2006,2c3PFZtun8HemDbDfRPV6G,30d0YcXyQSZQcc2dHdcRhh,241
188,"Самый лучший день
Кишлак",6,189.0,4,10433,Самый лучший день,Кишлак,93257,True,False,2022-03-04,44L2bdEufrpXM5S7yn30JJ,6aZw4hMz6ZZqjALf0GAbKy,93
189,"Under Your Spell
Snow Strippers",65,190.0,8,10431,Under Your Spell,Snow Strippers,218500,False,False,2023-05-05,6TsAG8Ve1icEC8ydeHm3C8,5q0N5SaFhROG9UQiPukv9p,218
190,"Как на войне
Agatha Christie",20,181.0,2,10416,Как на войне,Agatha Christie,245053,False,False,2008-01-01,6UvQrW56NzLbUtAKIdTg8N,6uTcgFOa29uqcnpm8JGzy8,245
191,"Пачка сигарет
Kino",113,194.0,6,10398,Пачка сигарет,Kino,266017,False,False,1989-01-01,2jkl2xJVm71azWAgZKyf42,7tjVRlo5QYUpPOocaJb387,266
192,"Cigarettes out the Window
TV Girl",138,191.0,3,10395,Cigarettes out the Window,TV Girl,198960,False,False,2016-02-25,0Y6dVaC9DZtPNH4591M42W,6QeYSvYqYUsfBzsApbjDHO,199
193,"Знакомая
COMEDOZ",39,185.0,14,10394,Знакомая,COMEDOZ,174073,False,False,2014-12-19,1CAwYkYC5rs1sABF6bF34h,2LHpXQex58l9y48fwIFRf6,174
194,"Дорадура
Дора",51,,1,10365,Дорадура,Дора,134034,False,False,2019-11-08,2eiThpX5zH6LFmqP2HY1hL,6C0HG9Rred7RItBZdQSATe,134
195,"Время
Max Korzh",93,,1,10342,Время,Max Korzh,218444,False,False,2013-10-21,5meD8C7oGK5yUEY2T7ZZ7W,7qTNNLNMIUEImA7bbRHVbE,218
196,"Дом Периньон
Poshlaya Molly, Eldzhey",25,,1,10339,Дом Периньон,"Poshlaya Molly, Eldzhey",174842,True,False,2021-09-17,0xByDfltDVpk6LDsUMHyI2,0i8YObgqnjZYoYJOQbwLHq,175
197,"Типичная вечеринка с бассейном
Poshlaya Molly",105,177.0,6,10324,Типичная вечеринка с бассейном,Poshlaya Molly,273807,True,False,2018-01-12,0xByDfltDVpk6LDsUMHyI2,1ndGHWAEXWz9jVr5bAgCrU,274
198,"AGENT-PROVOCATEUR
NEWLIGHTCHILD",36,166.0,33,10320,AGENT-PROVOCATEUR,NEWLIGHTCHILD,102631,True,False,2025-05-23,6OYItdfhVXpz16ZvpFq7Uh,7BgRKxGurY7Kds8X74mD88,103
199,"Звезда по имени Солнце
Kino",108,,1,10272,Звезда по имени Солнце,Kino,225666,False,False,1989-01-01,2jkl2xJVm71azWAgZKyf42,0WMObwSSmP8k9azseajaKt,226
200,"Lush Life
Zara Larsson",85,150.0,8,10266,Lush Life,Zara Larsson,200646,False,False,2017-03-17,1Xylc3o4UrD53lo9CvFvVg,1rIKgCH4H52lrvDcz50hS8,201
