rank,track_artist,peak,prev,streak,streams,track_name,artist_name
185,"Turn The Lights Off
Kato, Jon",13,162.0,12,68362,Turn The Lights Off,"Kato, Jon"
186,"You Stole The Show
SIENNA SPIRO",73,176.0,8,68331,You Stole The Show,SIENNA SPIRO
187,"Første dag
Benjamin Hav, Ella Augusta",8,181.0,9,68183,Første dag,"Benjamin Hav, Ella Augusta"
188,"Nyhavn (feat. Ella Augusta)
Thor Farlov, Ella Augusta",14,139.0,6,68124,Nyhavn (feat. Ella Augusta),"Thor Farlov, Ella Augusta"
189,"drikker med mig selv
Mille",6,165.0,9,67791,drikker med mig selv,Mille
190,"fake det.
JONATHAN",6,164.0,9,67406,fake det.,JONATHAN
191,"Ok Love You Bye
Olivia Dean",165,197.0,4,67393,Ok Love You Bye,Olivia Dean
192,"Sådan Det Er
OLIVVER",60,135.0,3,67125,Sådan Det Er,OLIVVER
193,"Du ik værd at græde for (feat. Sira Jovina)
Annika, Sira Jovina",7,188.0,8,66949,Du ik værd at græde for (feat. Sira Jovina),"Annika, Sira Jovina"
194,"Chicagenhagen
Benny Jamz, Gilli",11,,1,66940,Chicagenhagen,"Benny Jamz, Gilli"
195,"Vi To
Medina",74,171.0,3,66758,Vi To,Medina
196,"Blondiner & Brunetter
ICEKIID",132,,1,66700,Blondiner & Brunetter,ICEKIID
197,"Så længe jeg er sexy.
Annika",2,,1,66166,Så længe jeg er sexy.,Annika
198,"Udsving
Barselona",198,,1,65902,Udsving,Barselona
199,"Mit Ord
ozzy",28,,1,65872,Mit Ord,ozzy
200,"I Run
HAVEN., Kaitlin Aragon",88,185.0,14,65740,I Run,"HAVEN., Kaitlin Aragon"
