rank,track_artist,peak,prev,streak,streams,track_name,artist_name
166,"خيوط من نور تجمعنا
Hussain Aljassmi",31,31.0,2,65213,خيوط من نور تجمعنا,Hussain Aljassmi
167,"Kazdoura
Nassif Zeytoun, Abu Ward",94,132.0,8,65065,Kazdoura,"Nassif Zeytoun, Abu Ward"
168,"Tamally Maak
Amr Diab",39,163.0,247,64879,Tamally Maak,Amr Diab
169,"حكاية الصحاب 2
Felo",163,,1,64056,حكاية الصحاب 2,Felo
170,"Maool
Fadel Chaker",131,151.0,26,63997,Maool,Fadel Chaker
171,"Maa Elsalama III
Mond",127,193.0,4,63757,Maa Elsalama III,Mond
172,"بلاش تطير ع الابلكيشن
Eslam Kabonga",41,190.0,23,63643,بلاش تطير ع الابلكيشن,Eslam Kabonga
173,"انا لسه شب والحياه قصادي طويلة
Eslam Kabonga, Miso misara",150,,1,63396,انا لسه شب والحياه قصادي طويلة,"Eslam Kabonga, Miso misara"
174,"Ya Mn Hawah
Breaking the Boundaries, Abdulrahman Mohammed",83,,1,63315,Ya Mn Hawah,"Breaking the Boundaries, Abdulrahman Mohammed"
175,"Maleket Gamal El Kon
Tamer Hosny, AL SHAMI",4,147.0,40,62664,Maleket Gamal El Kon,"Tamer Hosny, AL SHAMI"
176,"Ana Habetek W Garahteny
Hamo Bika",172,198.0,2,62481,Ana Habetek W Garahteny,Hamo Bika
177,"Khalek Fakerny
Amr Diab",93,160.0,33,61720,Khalek Fakerny,Amr Diab
178,"Ajmal Ihssas
Elissa",86,142.0,37,61036,Ajmal Ihssas,Elissa
179,"Nasser
Nasser, Kay",167,,1,60897,Nasser,"Nasser, Kay"
180,"Lelly Yah
Marwan Pablo",1,,1,60195,Lelly Yah,Marwan Pablo
181,"Ya Layaly
Sherine",48,155.0,37,59811,Ya Layaly,Sherine
182,"متتغروش في تربيتي
مسلم",84,179.0,12,59583,متتغروش في تربيتي,مسلم
183,"Dawly
El Waili, Moscow",4,,1,59349,Dawly,"El Waili, Moscow"
184,"كله قالي اشمعنا هو
Amr Gaber",12,120.0,25,59157,كله قالي اشمعنا هو,Amr Gaber
185,"KEBDA
Afroto, ONUY",1,175.0,77,59028,KEBDA,"Afroto, ONUY"
186,"Ana Ayesh
Amr Diab",47,164.0,51,58938,Ana Ayesh,Amr Diab
187,"Loha Bahta
Angham",114,134.0,32,58929,Loha Bahta,Angham
188,"قاسي قاسي
7l2olo, Ahmed Moza, Mostafa El Gen, Eslam El Gamal",188,,1,58873,قاسي قاسي,"7l2olo, Ahmed Moza, Mostafa El Gen, Eslam El Gamal"
189,"Khatfoony
Amr Diab, Orange, Jana Diab",1,174.0,35,58401,Khatfoony,"Amr Diab, Orange, Jana Diab"
190,"متجمعين كلكوا
Ahmed Moza",190,,1,58175,متجمعين كلكوا,Ahmed Moza
191,"يدوم الامان
Bahaa Sultan",116,159.0,13,58136,يدوم الامان,Bahaa Sultan
192,"Abl Mawsalek
Muslim - مُسلِم",12,,1,58057,Abl Mawsalek,Muslim - مُسلِم
193,"بين الحيطان
Ramy Sabry",49,188.0,29,58050,بين الحيطان,Ramy Sabry
194,"Ana Negm
Cairokee",8,,1,57976,Ana Negm,Cairokee
195,"Habeeby Da
TUL8TE",28,,1,57769,Habeeby Da,TUL8TE
196,"Mahragan Akhsam Keteer
Hamo Bika, Miso Maysarah",56,,1,57240,Mahragan Akhsam Keteer,"Hamo Bika, Miso Maysarah"
197,"Siri
Shahyn",1,,1,56882,Siri,Shahyn
198,"بقيت وحيد
TUL8TE",3,,1,56775,بقيت وحيد,TUL8TE
199,"يمكن خير
Ramy Sabry",2,157.0,132,56683,يمكن خير,Ramy Sabry
200,"حبيبي وابن حبيبي - من مسلسل كامل العدد ++
Mahmoud El Esseily",14,144.0,4,56566,حبيبي وابن حبيبي - من مسلسل كامل العدد ++,Mahmoud El Esseily
