rank,track_artist,peak,prev,streak,streams,track_name,artist_name
95,"สักวันฉันจะหายดี
Ink Waruntorn",9,105.0,55,318619,สักวันฉันจะหายดี,Ink Waruntorn
96,"เผื่อวันไหนเธอจะกลับมา
guncharlie",9,92.0,102,318295,เผื่อวันไหนเธอจะกลับมา,guncharlie
97,"ซ้ำรอย
Young J, DASHIE",66,83.0,10,317330,ซ้ำรอย,"Young J, DASHIE"
98,"ไม่ให้ไป
Three Man Down",22,100.0,89,315706,ไม่ให้ไป,Three Man Down
99,"ใจพัง
Saran, GTK",26,116.0,115,314922,ใจพัง,"Saran, GTK"
100,"Rain Zone
Maiyarap, Z9",100,,1,313692,Rain Zone,"Maiyarap, Z9"
101,"So Easy (To Fall In Love)
Olivia Dean",94,109.0,16,312442,So Easy (To Fall In Love),Olivia Dean
102,"จังหวะจะรัก
Violette Wautier",11,86.0,37,310319,จังหวะจะรัก,Violette Wautier
103,"รองเท้าเก่า
Tattoo Colour",72,90.0,23,306909,รองเท้าเก่า,Tattoo Colour
104,"เด็กอินเตอร์
YOUNGOHM",41,122.0,88,305564,เด็กอินเตอร์,YOUNGOHM
105,"จางหาย
Goy Arachaporn",16,112.0,6,304684,จางหาย,Goy Arachaporn
106,"ไร้รัก
Highhot",37,95.0,64,304677,ไร้รัก,Highhot
107,"คำตอบสุดท้าย
AirBorne",34,102.0,30,304286,คำตอบสุดท้าย,AirBorne
108,"รักเธอหัวทิ่มบ่อ
HANGMAN",23,106.0,62,300185,รักเธอหัวทิ่มบ่อ,HANGMAN
109,"Move On แบบใด
JOEY PHUWASIT",109,127.0,4,297024,Move On แบบใด,JOEY PHUWASIT
110,"อะไรฉันก็ยอม
Saran, Pondering, WHALJAY, SLOWVXNZ",65,113.0,102,294325,อะไรฉันก็ยอม,"Saran, Pondering, WHALJAY, SLOWVXNZ"
111,"Unfriend
Helmetheads",93,93.0,16,293601,Unfriend,Helmetheads
